year,month,SPY,QQQ,DIA,IWM,XLK,XLV,XLF,XLE,XLY,XLP,XLI,XLU,XLB,XLRE,XLC,xTNX,TLT,AGG,VIX
2002,9,-0.10485254132281963,-0.11792220196683478,-0.11952412111383715,-0.08022157324071455,-0.16690083656892618,-0.061942328901638866,-0.11493574288212283,-0.07135619810863325,-0.08915038683168997,-0.0722841707251165,-0.11539774878005316,-0.12104530693031301,-0.12979295223828768,,,3.8564499974250794,0.04259265253212963,,37.6475004196167
2002,10,0.08228406581274861,0.18484588283490377,0.10337309831593511,0.04122923720571614,0.24767495171481158,0.05831362516316063,0.09143674682865344,0.01843102866382962,0.0674900441281272,0.038909347569620056,0.049179968290133935,-0.023031874090114313,0.05709465911031253,,,3.9145217460134756,-0.036942191244036415,,35.243043484895125
2002,11,0.06168074178237348,0.12912456389732307,0.06405221387713578,0.08469850017209146,0.15853637121528896,0.03090073784390901,0.03723417543980845,0.04130003253693726,0.04628124133808442,-0.02772405296937719,0.052246104170007746,0.029057151151441918,0.12032097020842958,,,4.030650007724762,-0.009163110909081729,,28.174999713897705
2002,12,-0.056570074993654185,-0.12085146134650304,-0.05827573838863931,-0.05733802962967072,-0.13216680233249167,-0.037581367151484635,-0.05418810787008921,0.00023143714486373312,-0.08519646255390301,0.0028220764081956506,-0.039280073285129724,0.032400644055116556,-0.045802744839090526,,,4.020190431958153,0.0452553447884414,,28.21047628493536
2003,1,-0.024594223746451482,0.0028725842130565837,-0.03131763522950126,-0.020709350342002608,-0.023648360921862843,-0.003389715348153577,-0.012727778003760681,-0.025077927096093577,-0.03331919170046427,-0.034102400429229074,-0.053909818985356295,-0.023499489474788415,-0.04989944815280656,,,4.024047601790655,-0.00575868461961937,,27.424285707019624
2003,2,-0.013479079543742722,0.02945960666991998,-0.015849298887599672,-0.030038097545495912,0.004844673082423867,-0.02229801546101362,-0.030846988632586614,0.029398199240042056,-0.004476695803726449,-0.030633118593888398,-0.01540034886410413,-0.053475573066747994,-0.026525247991231127,,,3.8896315850709615,0.030973653160039083,,32.218421032554225
2003,3,0.002139796546557937,0.0035776902265638455,0.007692107549294391,0.0021387501182315027,-0.015151811593436593,0.035647728272474755,-0.009342260290758464,0.001221338202136657,0.023508580792873657,0.00011841210293606075,0.01062616616310419,0.050657920781231436,0.006174753022831325,,,3.795428548540388,-0.013647295871552556,,30.634285699753534
2003,4,0.08461158506701993,0.08712842689299438,0.0645321829734593,0.1027769984322584,0.09160830381073515,0.03293356716476459,0.12572288286579414,-0.00851317217452574,0.11702626028978558,0.029617991632340246,0.10823310588169122,0.08641314824581237,0.09031593111888059,,,3.938380933943249,0.010483352497049792,,23.991904758271716
2003,5,0.05483620365876307,0.08524560153575167,0.04849800848886954,0.10869077698110052,0.08584253359538785,0.020652348062736303,0.050919427833264086,0.1061910749780719,0.05317019357444708,0.049163220636748495,0.02710329314878135,0.10105051863053416,0.030938020220465212,,,3.5583809443882535,0.06319582814547653,,20.23952375139509
2003,6,0.010651860308334982,0.005370902677890976,0.014720787682803271,0.011542226008283585,0.0070793952085153045,0.04416521056194456,0.004235969712504062,-0.012842223123847307,0.014497009767081126,0.009542367499558502,0.020886577714715582,0.013570015597209828,0.009022587848419139,,,3.3235714435577393,-0.018066847890960247,,20.362380799793062
2003,7,0.018027299032387978,0.061769508401029016,0.02992592855277265,0.06501708738418932,0.031048561876199088,-0.015001892063584044,0.04358449882056914,-0.035342932188134335,0.018457451973978856,-0.0014884455770571847,0.0330501829176717,-0.06690775016182426,0.07862982338182989,,,3.951863635670055,-0.09980822928483746,,19.16136360168457
2003,8,0.020625699340501846,0.05000038081780156,0.022342076925778054,0.047845641166252895,0.04772748705190066,-0.03703720540334188,-0.01170922433451227,0.06379368623282655,0.051104968098896864,0.01689066211076584,0.0389105563440546,0.019864127858046476,0.027728266259597012,,,4.43247617994036,0.013055355015522796,,19.27428572518485
2003,9,-0.010906494516505938,-0.02905087968032871,-0.011559836897429232,-0.019475514543637606,-0.00867703827054378,0.0026025300517342753,0.0088656037163799,-0.020620091936724982,-0.04772192136033171,-0.003932736879777465,-0.027353599231572323,0.049722811747776596,-0.045043505895776104,,,4.261952411560785,0.05934301431356781,,19.53238096691313
2003,10,0.05352716321093487,0.08513288769792116,0.05394493611670903,0.08706782637643351,0.07330428177907522,0.006832303612345214,0.06926464575803615,0.009563417396719398,0.09100784233016768,0.04527563076941621,0.06182931280537751,0.006849224492506467,0.09528144363475821,,,4.264521754306296,-0.030312206554063748,-0.009347693995135131,18.0234783006751
2003,11,0.010920935448758051,0.005684809353989628,0.003733278664107109,0.03744116981879397,0.014270780163288865,0.021428048339773076,-0.0036805849976891958,0.007825229509407006,0.008972972585298722,0.011769842102691275,0.019813705656069658,0.0022680478611674104,0.022584543167134985,,,4.285166660944621,0.003394970535768538,0.0033435760839124473,17.401052575362357
2003,12,0.05031308639461707,0.030928455047469106,0.06769615037698151,0.018044207461134,0.031356065009489065,0.05786841579231816,0.04535615621083999,0.1309243572634291,0.04005226339288703,0.017788727762110934,0.06627620753519703,0.06551943021630868,0.09803048906564693,,,4.259090900421143,0.013433843598636974,0.009793118867133188,16.826363650235262
2004,1,0.019769852564355483,0.016729656466663245,0.005532889080531733,0.043321189155524076,0.042688493460179666,0.027529285381532098,0.03270579356740644,0.022504059085005634,-0.0057164663826605455,0.0,0.01008958498199819,0.020574433832341477,-0.044210899380135005,,,4.1293000221252445,0.018607184469906057,0.004404616672957884,16.100999975204466
2004,2,0.013571054671812188,-0.013486906817351874,0.011953492264802579,0.009515113806060516,-0.02541180280729005,0.010651826275729581,0.028570288941413446,0.05253891509545916,0.021718651664414557,0.0569331738938732,-0.007399458921080848,0.01889988737382664,0.052135766585895915,,,4.06857893341466,0.0228195259020052,0.011415203915777772,15.998421167072497
2004,3,-0.013245782837046471,-0.019961593425505186,-0.019148831540987565,0.009561408075109856,-0.026557275499245026,-0.04169013909659258,-0.011613144185761426,-0.006251195440487023,-0.006171274939967608,-0.002478340556214653,-0.012232174560697029,0.01066094017147834,-0.02305813277024593,,,3.8143913020258364,0.014109970549771589,0.0068371442942676275,17.687391198199727
2004,4,-0.01892139787913516,-0.029855153291622583,-0.014548790897165986,-0.05518709628725571,-0.0381938727941582,0.031072636555914634,-0.04353785745656591,0.017041876364741748,-0.011338684001395483,0.013111771568143693,-0.00037887559761684564,-0.04276297289861286,-0.0463065734470266,,,4.32761904171535,-0.062352823145140235,-0.02806358216341276,15.6985715230306
2004,5,0.017123228839366345,0.05119304496039323,0.0013224098506572357,0.02151012639145744,0.0391954159177299,-0.003240041252552728,0.0170698989683975,-0.003016613057160167,0.006371495774854408,-0.00560871689267195,0.024621775678084656,0.012028252289955521,0.028089731517562777,,,4.702850008010865,-0.0025804796823745146,-0.00378087152517137,17.704999876022338
2004,6,0.018501851151694337,0.03255860282311773,0.024914895308405516,0.042311043119999114,0.027295582516070782,-0.0037347739670354763,0.004422632686354566,0.06236510451410893,0.002584534752890555,0.00548684317011916,0.06172436459410391,0.01731706507367603,0.05017469123280849,,,4.722999958764939,0.010533977009272943,0.00728414483932549,15.35714290255592
2004,7,-0.03221864713429268,-0.0755166410732554,-0.026712132106895492,-0.06771759064495908,-0.06086952945335555,-0.05366499172833139,-0.02134357223864125,0.030813254494133302,-0.037938570274811845,-0.04937222718986267,-0.027913411843814462,0.01515230858008354,-0.022777758626633116,,,4.478809538341704,0.015315571448966558,0.009250066223093434,15.502380916050502
2004,8,0.0024356401999132693,-0.024935393336212308,0.004314298195430277,-0.015091295056930965,-0.044239257221089456,0.016251875420241646,0.03253540420479961,-0.015407848794946832,-0.001971610223534759,0.017768025629858464,0.00071796172273908,0.040630029609425966,0.01681315430281849,,,4.269272739237005,0.04165628913011021,0.01618533979661807,16.684090744365346
2004,9,0.010037174874307553,0.03292181644736014,-0.00894999569889654,0.05333449811059454,0.02906354750413409,-0.017485796860072234,-0.00920469943813429,0.09762896236927321,0.0288367210230549,-0.026337659666523572,0.02149729090082908,0.006347463246591412,0.04018891561093274,,,4.114714281899588,0.009494625214574448,0.005168823533678424,14.08095241728283
2004,10,0.01288476260218685,0.050085123699803,-0.00399697391300724,0.020553133539824797,0.04393276367098253,-0.022229860758036013,0.005271382936524738,0.006012352444199065,0.040384336882922645,0.006463349250657835,0.010218276586992259,0.04870292511812657,-0.00943669649030221,,,4.082809482301984,0.01764816273980374,0.008666647671464744,14.973809560139975
2004,11,0.04451711269098402,0.060162633731209336,0.04484162063882735,0.0920049231728457,0.05110231246822483,0.019538259857897478,0.031107565894192835,0.06744500497642392,0.041898099432906344,0.024770622960451627,0.06278378247591943,0.04453716086240633,0.08134783551445168,,,4.188142844608852,-0.023958303828833127,-0.00739138464406941,13.577142897106352
2004,12,0.03012099102032484,0.0302232788538499,0.032069042754331756,0.023904917614212318,0.0261657112857534,0.05514401128573221,0.041344022125603175,-0.028207304190781546,0.046714332939676195,0.03739112833699432,0.024830779526037183,0.024629490306360857,0.013372079868594788,,,4.221818165345625,0.02658805880662607,0.007972717448421207,12.459545438939875
2005,1,-0.02242021588326948,-0.06312602242258558,-0.02429410717383662,-0.04061806945672641,-0.05637139663522461,-0.031136017411415806,-0.021617603102009775,0.033865690834137485,-0.04278847859745327,0.011698192726854462,-0.028001843530360615,0.02118532491414893,-0.03060919634997361,,,4.208399963378906,0.035685872618562486,0.0048835393659434345,13.43799991607666
2005,2,0.0209032066932211,-0.004813012397924865,0.02994728935015889,0.01642038765545517,0.0015066655941702312,0.030085272152285514,-0.006695575872355475,0.16777646342316022,-0.005328569499479685,-0.00128509511103847,0.01158960698304834,0.021448861704408406,0.07876508837279284,,,4.157105282733315,-0.014720886922461096,-0.0037152048453694686,11.708947482861971
2005,3,-0.018292416595447225,-0.017463197936455455,-0.023618559604513756,-0.028348052146652924,-0.019549379797660582,-0.005579909737477795,-0.03804769816601905,-0.019093901875533947,-0.011685401300795095,-0.008762636382238509,-0.00043835402749947683,0.011057930487478274,-0.02657836983595563,,,4.490454543720592,-0.004546649025634508,-0.009741794045198149,13.126363667574795
2005,4,-0.01873532878697981,-0.04347851666888414,-0.02892097974700225,-0.05656964444214463,-0.035276125888457854,0.03482877602478629,0.0017613244269993888,-0.05411723619652675,-0.06363096521126865,-0.010425612266882878,-0.03647699540661242,0.030875358366148964,-0.07128662026644039,,,4.330047652834938,0.038651806524723664,0.017228660640534077,14.459047589983259
2005,5,0.032224624770603505,0.08862167595033577,0.030275308763599185,0.06464772012503528,0.0694222385856309,0.01262164133396304,0.029535814410288186,0.027867272821379796,0.06183517241880754,0.023265401327607904,0.03171839570781909,-0.0006656981589286959,-0.0064262957461080905,,,4.137380917867024,0.031375250300885504,0.008275456258234781,13.967618987673806
2005,6,0.0015150769622900295,-0.033245847153006935,-0.016908146369444155,0.04076235044557519,-0.012883996000319864,-0.005287194361398462,0.012464502800258126,0.06979186240683477,-0.004310473593749697,-0.019319113495952833,-0.02634123772362773,0.059534437590392786,-0.020017022865288836,,,3.993909088048068,0.02164844523321907,0.008763075088583427,11.868636348030783
2005,7,0.03826113964766309,0.07612834239965216,0.03867850051095112,0.06577732976894302,0.05672638494955651,0.022557755691451797,0.015609901803021131,0.07086601139263649,0.056742167609735716,0.0320875240986489,0.038121362482054666,0.02249641984527062,0.05526861745508871,,,4.172350025177002,-0.033808376123471984,-0.01035504702089829,11.049000024795532
2005,8,-0.009374242779018327,-0.015159690712213014,-0.01343603473171251,-0.02003222332802168,-0.009500583087721504,-0.003466420964836958,-0.016372354870146766,0.06386619865705478,-0.032910105832263614,-0.017461810188342808,-0.023606718348423872,0.006507414070213269,-0.04189903638068071,,,4.255173890487008,0.034765390193571166,0.011814900711858423,12.951304394265879
2005,9,0.008024886068946024,0.01231466537748882,0.009680861228963389,0.0009476522987477143,0.002397628688934228,-0.005541138207062257,0.008558104215151019,0.06286354499711821,-0.028421062439712097,0.014145102716848879,0.016756859534959867,0.04228330627405108,0.007698612583611597,,,4.193142936343238,-0.036129517881363094,-0.00936413011298487,12.628095263526554
2005,10,-0.023650420096053115,-0.01495168897363719,-0.016078433118478563,-0.03931238516330293,-0.02296646102492428,-0.030621787787124766,0.030488463723082004,-0.09036730563277984,-0.020314066866413683,-0.004724703632098204,-0.014257400794658204,-0.06398837012574599,0.002181082960327485,,,4.457599997520447,-0.022409356192866547,-0.00990943722875981,14.937618982224237
2005,11,0.04395208466197231,0.060972614260861535,0.044180978221901146,0.057541015215805125,0.06317398841521715,0.012174832404349134,0.0476656196833638,0.014952821312439246,0.03989964411777347,0.009063010672387461,0.05819048111390113,-0.0015897243744750211,0.07656078730803273,,,4.533950066566467,0.006903484032066531,0.00374498098349596,12.147619111197335
2005,12,-0.001913649739574086,-0.017763313064588226,-0.009512520412901404,-0.006999978633180137,-0.0307148662675375,0.034600027298270275,0.00020372694580927941,0.01799548405876683,-0.008558413747612348,0.0011690888079058936,0.004729654028507335,0.008591504599046562,0.028610814677410668,,,4.464952378045945,0.029816316720365776,0.01134247266006061,11.260000001816522
2006,1,0.024014315552163046,0.039347651050932964,0.013460191433634305,0.08438293338507519,0.03349264335385427,0.012925995452630623,0.008841350170885498,0.14609456144147148,0.017764192993988237,0.001717153837716312,0.002864462737852236,0.024211864145606388,0.04821690626020647,,,4.410599970817566,-0.013383431450371353,-0.0005967797393314767,12.03600001335144
2006,2,0.0057257338206953,-0.02142862613250829,0.016918821469396494,0.0031790329296095265,0.0023151301806694224,0.011515385100097753,0.02128301239333097,-0.09226489944336191,0.007222344265471525,0.008573155819237677,0.03110125959041299,0.013063770875033631,-0.021424357649476256,,,4.567842081973427,0.011079019603824847,0.0016076297245535276,12.47105262154027
2006,3,0.016503813764557673,0.02090991108502349,0.01507176353838191,0.04908839713131363,0.02263289853097583,-0.012774386280141825,0.002898559800367906,0.042437265003840485,0.005883772539018173,0.008245791294735128,0.044229283196557834,-0.046315286235640074,0.046638436065228106,,,4.722304385641347,-0.04569933487267841,-0.008675144741769114,11.693913003672725
2006,4,0.012631736507039637,-0.0019077599450690874,0.02418065624707788,0.0030275107730741713,-0.013098231200531996,-0.03095670919608584,0.04331785536534927,0.05036743776517283,0.012774808151696737,0.009745304237663177,0.021597060905456544,0.01589326074520936,0.035548632694131665,,,4.985368427477385,-0.027524106441953022,-0.0014892131744626003,11.847368441129985
2006,5,-0.030120241567332395,-0.0724011064779696,-0.016415438410747996,-0.05682405423691517,-0.06498898779709272,-0.020974645934677683,-0.037691776115557296,-0.027826005602079484,-0.016719949114390564,0.0020990482993574755,-0.01708675204187271,0.016283826936448476,-0.04029861816871194,,,5.106909058310769,-0.0019093057006080993,-0.00198714824693369,14.454545411196621
2006,6,0.0026078094027814913,-0.0006161777361114451,0.0020249674667149886,-0.0004181871842502405,-0.004894580502602164,0.0003493010728610191,-0.004625135913564282,0.025381946141135536,-0.0017503715650186713,0.018404095740811588,-0.0012846049455056407,0.022944392254551582,0.005161023870992043,,,5.1032727198167285,0.01178340851489934,-0.0016079729918269114,16.91863627867265
2006,7,0.004478107558722799,-0.043074399451795364,0.002348923559646998,-0.02857923328712042,-0.026069798083498186,0.05456379670459666,0.022882266232896686,0.03348024467416044,-0.03324333092283016,0.01570884924544136,-0.056788184261367225,0.04800256256644664,-0.03738341939198475,,,5.082449984550476,0.021632932307203756,0.01388914138731523,15.325999879837036
2006,8,0.02182241902136628,0.04770913364888707,0.019278651718498407,0.029994024108958683,0.07020149202006198,0.028535419906680737,0.011789610486721669,-0.05080966756155891,0.019826381150109817,0.038665634213982836,0.011289297481433813,0.027482563074200828,0.030097370650250088,,,4.873652126478112,0.03056209756501671,0.015909770271339774,13.351739137069039
2006,9,0.02700134014453992,0.046395778620924144,0.027586547519771853,0.006416217905891752,0.04033655885645304,0.015346099647891798,0.04025336530724788,-0.036588933289906644,0.06370670290026625,-0.0005043909103795707,0.03817951753118609,-0.014545264518589174,-0.00013833747960212417,,,4.715799951553345,0.019149676406942095,0.010116021687852195,12.184499979019165
2006,10,0.03151715398507182,0.047477681663727234,0.035445041758887186,0.05875024888472735,0.03954558753492443,0.0033139804975916842,0.023396811915332272,0.04265645293293585,0.06466443220001272,0.01773077403368406,0.02819424013128402,0.05295692715741951,0.06005056726214009,,,4.724619047982352,0.008465711665724518,0.006857172610831519,11.306363625959916
2006,11,0.01988540602681188,0.03428911784136779,0.015464989975915833,0.02413687742270465,0.02842116415533491,-0.001200817783735153,0.007056149317729021,0.08577080241677737,0.012630501808914563,-0.008517216268388972,0.02450427949813938,0.026543989209530938,0.043530100230647406,,,4.5931904429481145,0.023082067343331847,0.01061893354017207,10.817619051252093
2006,12,0.013371142505828049,-0.018788256949617055,0.020128752415767837,0.00372961467520061,-0.005386424953139679,0.010452585676756554,0.037633426216297616,-0.028173833034386364,0.021685179179398384,0.02508813951678457,0.004926732768884223,0.008537887201605754,0.006316465637130175,,,4.560349988937378,-0.02695676986072959,-0.006004794898241461,10.964500045776367
